0.3754876	0	-0.3094414
0.4097371	0	-0.2294403
0.3005187	0	-0.3126122
0.3504272	0	0.1452597
0.373132	0	0.1678874
0.2148972	0	-0.3505328
0.07183998	0	-0.3861041
-0.04724265	0	-0.2590857
-0.04718993	0	-0.3424103
-0.4447297	0	-0.07741607
-0.3622186	0	0.1279879
-0.1503556	0	0.4244535
-0.1162925	0	0.3939129
0.09872444	0	0.4014801
-0.4540465	0	-0.07589123
-0.4096285	0	-0.1318003
-0.3639002	0	-0.2506987
-0.354883	0	-0.3051482
0.3596087	0	-0.1991691
0.4444651	0	0.05529689
0.1259497	0	0.3496567
0.03029581	0	0.3968759
-0.1986677	0	0.4193727
-0.3435329	0	-0.04898701
-0.3115169	0	-0.2391454
-0.01048361	0	-0.2865104
-0.1307982	0	-0.3429532
-0.2525459	0	-0.3202697
-0.2930449	0	0.2579385
-0.05943482	0	0.4682658
-0.0003599857	0	0.2739442
0.2962362	0	0.2916796
0.3765585	0	0.1523165
0.3389806	0	0.01554247
0.3075637	0	-0.1963035
0.095	0	-0.3763108
0.04387704	0	-0.3798099
-0.2949699	0	-0.2300021
-0.3359729	0	-0.1797037
-0.3709326	0	-0.1007968
-0.3775241	0	-0.02318503
-0.2650785	0	0.2527304
-0.3911634	0	-0.02337751
-0.3691676	0	-0.2014407
0.1324868	0	-0.3523296
0.3688747	0	-0.2608126
0.186609	0	0.4268405
-0.2050613	0	0.3117715
-0.3342236	0	0.2439901
-0.3624789	0	0.1768009
-0.1753673	0	0.3952306
0.3655751	0	0.2939131
0.3997214	0	0.3350274
0.2845697	0	-0.1965448
0.01813644	0	-0.4123774
0.2250455	0	0.3138037
-0.1591839	0	0.2279019
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.1375559	0	-0.05209379
0.6693569	0	0.8836586
-0.1091106	0	-0.0412151
-0.1355076	0	-0.0376367
-0.1355076	0	-0.0376367
-0.2343585	0	0.2592076
0.2038741	0	0.3781984
0.4268853	0	-0.04989255
0.3953221	0	-0.07460736
0.205129	0	-0.4306097
0.1711333	0	-0.3766498
-0.2409356	0	-0.3949891
-0.2347763	0	-0.4063297
-0.4288376	0	-0.01917137
-0.4480158	0	-0.05538689
0.2363929	0	-0.3319821
0.466726	0	0.02718554
0.4631667	0	-0.08025134
0.4552571	0	0.00700347
0.3171242	0	0.150202
0.3403122	0	0.3041371
0.3591617	0	0.2977034
0.4005952	0	0.05700585
0.4108332	0	0.05594225
0.4055695	0	0.09086325
0.3975873	0	0.07388259
0.3862038	0	0.09017123
0.1850377	0	0.2866184
0.3646073	0	0.3217946
0.3738923	0	0.1265085
0.367426	0	0.1049266
0.3297681	0	0.3364225
0.1534666	0	0.2759463
0.1611461	0	0.2782116
0.1918173	0	0.2295928
0.1388504	0	0.2715392
0.3684842	0	0.2518795
0.3170451	0	0.3909407
0.3198818	0	0.3565773
0.3507132	0	0.2265648
0.3562941	0	0.1297572
0.2362864	0	0.2129446
0.2456787	0	0.2378858
0.3104458	0	0.1348154
0.3268113	0	0.1406513
0.3078183	0	0.2688457
0.3520564	0	0.1081776
0.1672101	0	0.3814988
0.23959	0	0.3005587
-0.1342371	0	0.5646006
-0.06680322	0	0.6324155
-0.0350522	0	0.4403358
-0.02618056	0	0.4339859
-0.08613029	0	0.4223613
-0.09777381	0	0.4013878
-0.2852658	0	0.2931433
-0.2579426	0	0.270608
-0.2891294	0	0.283155
-0.2094325	0	0.3329568
-0.264163	0	0.2526641
-0.2235306	0	0.2987982
-0.2815316	0	0.2860391
-0.2018799	0	0.3125819
-0.2584114	0	0.3053412
-0.2256142	0	0.3066005
-0.2981283	0	0.2819038
-0.2582396	0	0.2863874
-0.2719747	0	0.2789584
-0.2774329	0	0.2803781
-0.2362009	0	0.3105564
-0.2482832	0	0.2947753
-0.2261914	0	0.3456753
-0.3020218	0	0.2774149
-0.2775166	0	0.2548136
-0.1347687	0	0.03443921
-0.1101308	0	0.02502008
0.8293684	0	0.8930845
-0.06175146	0	-0.08176209
0.2842862	0	-0.3936962
-0.3381393	0	-0.01718473
-0.04458548	0	0.3921343
0.05972941	0	0.4324056
0.05502343	0	0.4383546
0.07448956	0	0.4375796
-0.03433912	0	0.4354174
-0.008080576	0	0.421028
-0.02136562	0	0.4264923
0.002067926	0	0.4328964
-0.01931161	0	0.4246192
0.00178036	0	0.420542
-0.02104804	0	0.411329
0.01634711	0	0.4208317
0.003930572	0	0.4071002
0.02160942	0	0.4236617
0.004478701	0	0.4166586
0.001623892	0	0.4138459
0.007340048	0	0.4156389
0.02435671	0	0.4112013
0.02926567	0	0.4008355
0.07220403	0	0.4355513
0.01068531	0	0.4268736
0.06029895	0	0.4330665
0.04410451	0	0.4136586
0.04108773	0	0.419932
0.03431676	0	0.413298
0.05224217	0	0.3903266
0.05317549	0	0.3873489
-0.0326489	0	0.4031409
-0.002475861	0	0.3733085
-0.1599964	0	0.2317835
-0.1731137	0	0.2642664
-0.165089	0	0.3783646
-0.02008175	0	0.4197052
0.02021581	0	0.4049969
-0.2399496	0	0.3289597
-0.02489106	0	0.416941
-0.03934966	0	0.4099365
0.0009233218	0	0.4086271
-0.008578206	0	0.3891735
-0.07307597	0	0.4059659
-0.0103404	0	0.4111881
-0.0399625	0	0.4084639
-0.0581722	0	0.4240663
-0.02540765	0	0.3990678
-0.03175016	0	0.3930987
-0.04791947	0	0.3846454
-0.05179236	0	0.3810545
-0.05407032	0	0.388979
-0.05602104	0	0.3666426
-0.2130422	0	0.3063496
-0.1602718	0	0.1643393
-0.2286587	0	0.1704364
-0.265856	0	0.1246463
-0.61062	0	0.4926773
-0.2218798	0	0.1777073
-0.2218798	0	0.1777073
-0.2218798	0	0.1777073
-0.2589291	0	-0.05375636
-0.2105034	0	0.1579811
-0.03770563	0	0.2178845
0.04054101	0	0.2344542
-0.01219305	0	0.470277
-0.0299925	0	0.4090786
-0.04571724	0	0.4142053
0.01687764	0	0.4371066
0.05897197	0	0.4387977
-0.2253507	0	0.3699279
-0.101234	0	0.4114641
-0.1216027	0	0.400781
-0.09633905	0	0.3881437
-0.0900711	0	0.3841968
-0.09256063	0	0.367108
-0.08491629	0	0.3753008
-0.101265	0	0.3825164
-0.1094872	0	0.4000494
-0.0919204	0	0.3947216
-0.06999621	0	0.4004667
-0.074576	0	0.3862005
-0.06019619	0	0.3927038
-0.0789839	0	0.3644904
-0.04528167	0	0.3928457
-0.002675056	0	0.39058
0.01514658	0	0.4057763
0.04474925	0	0.3864058
0.03619599	0	0.3999555
-0.009444537	0	0.3847525
-0.001404883	0	0.3941491
-0.03517579	0	0.4026098
0.02908297	0	0.3955145
-0.2163046	0	0.4106376
0.0362899	0	0.389632
-0.2334107	0	0.4094264
-0.1549967	0	0.3790505
-0.02861581	0	0.4201957
-0.02390501	0	0.4019059
-0.07640087	0	0.4329136
-0.03116528	0	0.3872818
-0.05183158	0	0.4233109
-0.03958513	0	0.4133268
-0.02837837	0	0.4141859
-0.07811733	0	0.4070872
-0.1895191	0	0.3939045
-0.2460167	0	0.3921417
-0.146491	0	0.3950758
0.07888875	0	0.3965181
0.07081293	0	0.4085268
0.07026235	0	0.4025934
0.1400081	0	0.3839139
0.1242222	0	0.4040857
0.1547886	0	0.4165719
0.1475403	0	0.3968256
0.1501588	0	0.3889469
0.08980595	0	0.3912842
0.1350022	0	0.4015497
0.153397	0	0.3842571
0.1467268	0	0.3781472
0.119137	0	0.3883975
0.1156387	0	0.3707795
0.057883	0	0.4015633
0.1625209	0	0.2972358
0.1090696	0	0.2122194
0.1457924	0	0.2503671
0.132215	0	0.2795919
0.08104642	0	0.3374455
0.05489203	0	0.3619
-0.02121947	0	0.3647288
-0.1690751	0	0.332531
-0.1863846	0	0.3278646
-0.1955704	0	0.3349838
-0.1912458	0	0.3354213
-0.1610657	0	0.3443553
-0.1642871	0	0.354441
-0.1549823	0	0.3565678
-0.2057261	0	0.2262624
-0.2057261	0	0.2262624
-0.1491098	0	0.3489465
-0.008988922	0	-0.06906972
0.1809316	0	-0.003278156
0.2633299	0	-0.02907124
0.2652858	0	-0.04142182
0.3483631	0	0.1220837
0.335035	0	0.08195693
0.3522806	0	-0.02229696
0.376589	0	-0.02309423
0.4183416	0	0.02914617
0.2032807	0	-0.1465154
0.2332586	0	-0.3712904
0.2589773	0	-0.3406743
0.3507331	0	-0.1586435
0.3511751	0	-0.1655441
0.3513152	0	-0.1705653
0.3710027	0	-0.170546
0.2120067	0	-0.006510314
